image,label,elbow_right,elbow_left,shoulder_right,shoulder_left,hip_right,hip_left,knee_right,knee_left
File24.png,Malasana,47.82,51.18,51.76,43.98,43.2,44.76,37.15,37.26
File25.png,Malasana,167.9,150.89,52.64,28.54,42.46,54.43,154.32,92.51
File26.png,Malasana,53.1,57.05,43.57,43.95,51.13,46.06,24.33,25.19
File27.png,Malasana,101.9,48.77,38.1,62.78,3.19,29.2,2.97,21.17
File28.png,Malasana,55.88,54.15,51.58,42.9,45.72,54.24,31.2,37.03
File29.png,Malasana,99.63,111.75,35.72,34.76,40.66,38.83,30.62,26.75
File30.png,Malasana,139.35,131.26,31.34,24.97,18.63,34.48,0.16,10.58
File31.png,Malasana,176.2,169.74,51.68,49.97,3.47,13.63,49.71,65.38
File32.png,Malasana,70.51,63.22,6.83,60.15,51.79,11.28,35.81,19.2
File33.png,Malasana,86.5,94.88,79.26,73.59,21.99,22.05,37.55,39.29
File34.png,Malasana,84.22,91.15,55.65,67.67,10.34,14.49,28.0,35.81
File35.png,Malasana,113.44,106.56,60.43,46.46,15.87,33.01,35.28,26.34
File36.png,Malasana,42.23,45.96,52.73,50.05,42.95,49.96,38.5,29.59
File37.png,Malasana,46.88,50.41,39.23,31.29,41.1,47.52,36.85,36.97
File38.png,Malasana,66.55,66.2,43.67,52.5,54.71,50.84,47.82,44.45
File39.png,Malasana,51.91,50.15,46.01,43.34,46.08,47.08,53.37,50.45
File4.png,Malasana,114.78,149.05,60.99,44.94,78.37,58.32,5.68,136.06
File40.png,Malasana,103.54,79.41,83.08,89.47,19.09,16.45,34.31,33.2
File41.png,Malasana,69.19,82.66,78.71,7.26,38.0,85.3,37.23,72.51
File42.png,Malasana,79.7,63.35,94.22,106.9,25.8,24.7,41.69,46.21
File43.png,Malasana,46.34,75.22,75.54,82.42,12.56,22.4,35.98,40.67
File44.png,Malasana,57.14,78.08,85.25,84.96,38.65,45.74,32.31,49.93
File45.png,Malasana,44.96,45.12,52.14,50.5,27.54,43.17,24.8,26.12
File46.png,Malasana,52.07,55.45,45.23,41.31,45.81,45.66,28.8,28.35
File47.png,Malasana,60.76,60.43,46.01,39.63,71.14,64.2,50.72,44.89
File48.png,Malasana,42.34,45.12,51.8,47.65,49.08,55.91,25.54,29.94
File5.png,Malasana,56.66,57.33,42.59,36.88,44.39,41.92,27.91,27.03
File50.png,Malasana,91.48,106.51,67.06,60.08,122.29,129.31,94.97,69.16
File52.png,Malasana,101.17,24.07,50.38,69.22,26.36,33.34,25.47,25.26
File53.png,Malasana,175.93,157.44,42.44,28.97,45.5,35.64,18.03,43.46
File55.png,Malasana,58.39,56.93,43.27,39.42,50.26,52.95,41.38,48.83
File56.png,Malasana,102.93,50.7,46.5,67.7,26.5,33.42,31.87,23.74
File57.png,Malasana,51.38,48.48,38.66,40.33,56.48,68.74,41.26,43.44
File58.png,Malasana,73.54,77.77,43.36,40.38,70.29,74.79,44.23,47.3
File6.png,Malasana,45.82,47.2,61.12,60.31,64.77,77.62,23.19,26.8
File7.png,Malasana,140.15,114.92,18.34,44.39,74.01,52.97,90.76,25.16
File8.png,Malasana,138.48,179.73,74.55,98.92,125.92,48.01,102.09,3.05
File9.png,Malasana,57.81,59.59,42.41,42.76,39.58,39.14,34.79,30.69
File1.png,Marjaryasana,178.78,177.76,85.54,80.69,102.45,104.71,79.45,83.22
File10.png,Marjaryasana,162.15,169.31,89.79,101.19,87.69,49.41,98.02,88.78
File11.png,Marjaryasana,173.7,173.42,79.91,76.71,102.05,105.38,93.49,92.96
File12.png,Marjaryasana,176.72,175.42,78.66,79.13,104.87,99.95,85.22,64.37
File13.png,Marjaryasana,173.88,169.65,75.19,67.32,108.11,55.5,92.08,141.6
File14.png,Marjaryasana,178.18,176.53,86.42,87.37,99.01,97.18,80.05,78.19
File15.png,Marjaryasana,172.0,169.79,92.7,89.9,87.48,90.86,86.59,92.45
File16.png,Marjaryasana,169.83,170.1,70.87,61.72,104.49,115.64,80.09,81.5
File17.png,Marjaryasana,175.71,175.02,84.28,82.83,99.05,98.69,100.39,92.9
File18.png,Marjaryasana,175.06,175.44,75.43,71.55,106.06,109.12,82.13,82.63
File19.png,Marjaryasana,175.17,175.04,84.59,80.19,98.92,102.89,85.31,91.75
File2.png,Marjaryasana,174.67,174.89,117.81,112.2,95.22,96.1,140.73,149.92
File20.png,Marjaryasana,177.98,178.7,113.04,120.32,78.82,68.27,124.22,117.44
File21.png,Marjaryasana,175.96,179.63,102.54,112.06,86.03,78.03,126.49,129.74
File22.png,Marjaryasana,179.52,178.85,81.87,77.55,103.25,108.62,92.53,97.71
File23.png,Marjaryasana,175.87,174.67,78.85,80.16,103.14,105.79,69.25,132.07
File24.png,Marjaryasana,176.23,179.8,46.99,64.56,132.59,125.21,73.47,76.35
File25.png,Marjaryasana,169.54,176.31,76.74,81.48,102.25,104.15,85.96,69.8
File26.png,Marjaryasana,175.08,172.83,93.83,91.95,90.34,92.21,92.78,94.23
File27.png,Marjaryasana,178.05,178.64,96.17,106.01,84.45,80.95,105.98,91.4
File28.png,Marjaryasana,176.29,175.73,77.03,73.4,105.67,110.4,91.18,98.12
File29.png,Marjaryasana,171.69,174.33,65.57,64.51,113.24,114.95,83.9,84.79
File3.png,Marjaryasana,175.39,173.21,84.15,82.92,93.23,94.2,79.46,81.65
File30.png,Marjaryasana,174.31,179.78,87.84,83.63,91.35,96.92,87.43,89.92
File31.png,Marjaryasana,169.83,174.1,86.01,87.89,98.11,98.58,103.22,102.2
File32.png,Marjaryasana,177.2,176.51,101.41,106.09,88.36,87.71,84.72,89.83
File33.png,Marjaryasana,178.75,155.56,67.6,50.35,163.3,174.6,137.1,144.82
File34.png,Marjaryasana,170.72,171.15,71.81,79.06,104.58,97.69,79.82,90.82
File35.png,Marjaryasana,178.85,175.97,76.71,72.89,114.52,115.6,96.16,94.78
File36.png,Marjaryasana,178.43,179.86,78.05,74.15,106.31,111.24,88.81,97.07
File37.png,Marjaryasana,176.79,175.86,86.48,84.0,98.01,98.22,100.24,91.23
File38.png,Marjaryasana,170.34,171.16,85.11,82.76,90.68,92.45,91.74,86.82
File39.png,Marjaryasana,177.38,176.55,90.89,98.99,90.94,88.54,83.82,114.13
File4.png,Marjaryasana,121.38,179.92,105.66,79.53,118.27,126.94,50.89,169.36
File40.png,Marjaryasana,174.79,172.5,80.22,83.98,94.24,89.73,87.2,84.5
File41.png,Marjaryasana,168.96,163.27,97.11,97.31,86.19,85.3,82.02,83.79
File42.png,Marjaryasana,177.49,179.31,69.46,71.04,106.82,106.52,82.01,87.72
File43.png,Marjaryasana,174.75,176.54,63.66,59.63,105.67,110.9,93.71,92.98
File44.png,Marjaryasana,173.55,178.84,63.97,64.02,105.17,108.4,92.04,93.1
File45.png,Marjaryasana,174.22,171.18,82.37,83.97,94.61,89.57,77.83,78.36
File5.png,Marjaryasana,171.72,170.86,81.23,84.35,93.84,89.41,77.59,76.65
File6.png,Marjaryasana,173.39,172.74,69.7,71.82,111.18,106.51,97.46,91.66
File7.png,Marjaryasana,177.42,178.77,89.4,90.79,102.22,97.63,105.64,98.55
File8.png,Marjaryasana,174.31,176.3,75.46,69.66,102.31,108.06,74.78,79.98
File9.png,Marjaryasana,175.33,173.07,82.03,80.26,89.01,89.72,78.54,79.12
File1.jpeg,Navasana,154.28,148.09,40.34,35.15,71.68,68.67,167.6,164.41
File10.jpeg,Navasana,158.13,153.12,60.42,61.63,54.27,53.45,176.61,176.53
File11.jpeg,Navasana,172.08,173.58,49.43,56.83,57.47,58.04,173.52,175.14
File12.jpeg,Navasana,156.42,167.44,41.05,47.46,69.4,71.54,156.12,174.22
File13.jpeg,Navasana,159.91,160.79,61.82,59.57,58.9,60.59,169.21,175.19
File14.jpeg,Navasana,154.21,155.31,36.86,39.08,79.61,79.77,179.8,177.68
File2.jpeg,Navasana,154.26,139.57,37.01,29.43,61.76,62.56,162.6,163.91
File3.jpeg,Navasana,161.42,151.31,58.5,48.86,71.7,68.1,170.42,164.42
File4.jpeg,Navasana,175.69,178.94,57.5,61.81,86.9,90.41,166.08,178.37
File5.jpeg,Navasana,165.11,166.51,66.38,67.87,63.26,65.19,169.23,170.13
File6.jpeg,Navasana,170.37,163.66,56.46,52.16,64.61,66.19,178.88,174.04
File7.jpeg,Navasana,67.7,112.22,41.15,26.21,37.33,48.41,174.04,177.24
File8.jpeg,Navasana,148.15,139.04,21.15,14.47,79.28,70.59,168.88,165.12
File9.jpeg,Navasana,154.26,139.57,37.01,29.43,61.76,62.56,162.6,163.91
File10.jpeg,Padmasana,176.36,171.03,26.46,26.9,96.65,103.59,19.72,21.05
File11.png,Padmasana,147.6,158.9,22.2,22.23,91.46,100.69,17.89,23.33
File12.jpg,Padmasana,165.49,165.88,32.31,27.26,95.57,92.9,7.73,12.3
File15.png,Padmasana,158.1,167.6,26.6,28.89,108.52,104.17,16.93,13.36
File16.png,Padmasana,163.48,168.25,18.07,14.63,104.5,108.59,28.4,24.54
File17.png,Padmasana,163.71,165.07,26.3,23.45,105.67,100.12,16.92,14.49
File18.png,Padmasana,158.1,167.6,26.6,28.89,108.52,104.17,16.93,13.36
File19.png,Padmasana,169.93,177.72,10.7,13.79,129.67,115.07,17.86,16.78
File2.png,Padmasana,165.59,166.86,16.09,16.33,111.24,115.26,27.87,33.31
File20.png,Padmasana,158.1,167.6,26.6,28.89,108.52,104.17,16.93,13.36
File21.png,Padmasana,166.5,153.81,22.21,20.78,116.35,98.41,31.2,16.59
File22.png,Padmasana,162.5,176.69,34.72,14.83,96.61,145.29,18.71,114.55
File23.png,Padmasana,166.5,153.81,22.21,20.78,116.35,98.41,31.2,16.59
File24.png,Padmasana,143.19,150.57,10.56,13.98,108.02,109.54,28.17,30.06
File25.png,Padmasana,137.26,135.16,16.48,16.62,94.27,90.36,16.2,16.21
File26.png,Padmasana,166.19,159.16,10.23,13.35,129.45,103.79,40.24,23.51
File27.png,Padmasana,168.68,168.71,4.48,5.57,107.43,128.19,35.89,29.91
File28.png,Padmasana,106.59,91.89,8.45,17.77,99.39,96.92,9.31,0.49
File29.png,Padmasana,118.81,119.71,23.84,24.58,119.25,92.84,29.68,21.33
File3.png,Padmasana,157.0,157.6,12.43,11.63,133.9,133.03,30.65,29.48
File30.png,Padmasana,161.44,157.96,18.13,21.93,98.95,92.18,20.85,15.02
File31.png,Padmasana,154.31,149.84,23.99,25.38,79.15,84.75,8.73,12.18
File32.png,Padmasana,156.47,173.03,44.27,54.73,74.62,77.08,156.56,171.26
File33.png,Padmasana,149.15,148.7,27.07,23.14,102.81,102.78,57.88,39.04
File34.png,Padmasana,117.6,107.34,23.4,30.86,124.02,107.05,19.34,17.93
File35.png,Padmasana,144.64,146.02,11.56,11.08,88.5,90.88,18.36,19.13
File36.png,Padmasana,32.06,37.63,59.89,64.16,99.83,100.3,16.34,18.35
File37.png,Padmasana,154.73,152.68,12.56,19.87,113.14,107.45,18.6,18.39
File39.png,Padmasana,149.1,156.57,13.08,19.22,104.97,94.13,23.11,19.54
File40.png,Padmasana,164.76,179.9,22.05,8.25,120.54,157.87,37.3,53.95
File41.png,Padmasana,171.96,163.23,60.13,42.13,77.24,82.92,5.18,0.7
File42.png,Padmasana,150.65,141.73,35.7,23.06,90.12,87.2,9.4,6.6
File43.jpg,Padmasana,176.02,176.64,18.33,22.04,99.58,98.31,45.93,38.1
File44.png,Padmasana,143.86,144.96,29.95,26.47,96.39,101.19,36.99,38.02
File45.png,Padmasana,163.52,143.19,13.43,20.7,106.12,89.69,47.27,30.29
File46.png,Padmasana,138.91,151.96,13.45,18.49,105.45,100.82,12.88,12.1
File47.png,Padmasana,37.4,42.75,39.66,34.54,94.05,110.33,17.25,21.12
File48.png,Padmasana,43.65,38.96,37.72,40.18,97.91,100.86,17.2,19.78
File5.png,Padmasana,135.05,135.84,13.02,14.81,91.99,86.92,13.98,11.73
File50.png,Padmasana,170.58,169.08,34.39,26.88,99.36,115.21,20.7,49.43
File51.png,Padmasana,138.93,128.9,16.38,20.92,113.71,110.31,24.1,30.39
File52.png,Padmasana,30.48,31.73,30.09,28.11,90.94,107.46,10.95,17.45
File53.jpg,Padmasana,157.91,137.73,0.32,7.72,132.54,101.44,138.27,23.71
File54.jpg,Padmasana,161.86,160.36,16.33,16.67,118.0,105.87,22.1,19.37
File55.png,Padmasana,156.06,162.0,7.67,15.14,121.27,102.66,28.78,13.54
File56.png,Padmasana,154.56,161.69,27.64,30.22,83.59,82.67,0.71,14.12
File57.png,Padmasana,171.26,158.45,21.22,30.12,112.37,97.3,21.91,10.32
File58.png,Padmasana,139.95,149.32,11.93,13.9,110.92,110.01,23.18,19.32
File59.png,Padmasana,43.65,38.96,37.72,40.18,97.91,100.86,17.2,19.78
File60.png,Padmasana,168.87,156.07,13.23,15.78,105.93,104.35,41.3,30.75
File61.png,Padmasana,161.99,179.82,29.71,0.37,99.11,145.19,25.28,100.07
File8.png,Padmasana,157.0,157.6,12.43,11.63,133.9,133.03,30.65,29.48
File9.png,Padmasana,170.58,172.14,12.31,12.84,138.04,132.96,38.18,35.37
File1.jpeg,Parsva_Virabhadrasana,156.14,175.03,170.6,25.58,156.08,127.69,135.75,174.39
File10.jpeg,Parsva_Virabhadrasana,155.42,161.91,167.96,42.01,127.63,92.54,103.66,172.07
File11.jpeg,Parsva_Virabhadrasana,148.1,169.97,167.69,36.45,134.3,110.39,103.31,178.21
File2.jpeg,Parsva_Virabhadrasana,153.84,176.67,178.39,39.69,115.85,106.03,109.71,166.01
File3.jpeg,Parsva_Virabhadrasana,156.7,171.09,158.98,80.65,166.03,49.2,173.44,164.55
File4.jpeg,Parsva_Virabhadrasana,173.64,150.66,114.51,177.34,137.16,124.87,126.17,165.62
File5.jpeg,Parsva_Virabhadrasana,176.75,176.49,32.1,46.07,117.96,98.37,177.49,102.07
File6.jpeg,Parsva_Virabhadrasana,153.3,153.39,106.21,170.43,114.84,124.94,161.89,127.52
File7.jpeg,Parsva_Virabhadrasana,171.56,171.81,25.48,178.38,117.03,131.37,176.52,109.62
File8.jpeg,Parsva_Virabhadrasana,165.09,174.28,166.57,31.46,128.49,107.47,107.88,175.05
File9.jpeg,Parsva_Virabhadrasana,175.06,159.57,124.2,41.49,136.26,86.82,109.85,169.55
File10.png,Parsvottanasana,153.88,144.5,115.27,116.57,89.01,22.91,173.01,174.3
File11.png,Parsvottanasana,85.12,25.25,41.49,46.5,57.52,123.91,168.41,174.59
File12.png,Parsvottanasana,119.13,120.09,93.05,99.91,77.29,14.12,176.73,171.14
File13.png,Parsvottanasana,158.25,155.89,144.35,144.25,91.78,137.1,179.65,175.04
File14.png,Parsvottanasana,161.1,148.6,85.87,141.63,64.45,43.19,170.71,163.02
File15.png,Parsvottanasana,149.11,138.59,48.95,43.12,75.95,18.12,172.18,169.44
File16.png,Parsvottanasana,158.8,158.26,60.71,60.83,27.76,40.1,105.59,122.28
File17.png,Parsvottanasana,178.75,172.46,87.18,92.9,21.73,67.29,170.59,174.08
File18.png,Parsvottanasana,84.55,170.05,22.37,58.15,109.39,160.58,49.07,59.36
File2.png,Parsvottanasana,172.03,178.2,96.32,105.71,57.32,92.99,176.41,172.6
File20.png,Parsvottanasana,163.81,157.69,51.97,43.46,118.22,117.13,168.94,162.74
File21.png,Parsvottanasana,159.87,173.65,127.72,126.06,85.38,26.33,169.55,167.29
File22.png,Parsvottanasana,176.75,175.57,91.61,86.68,58.18,116.99,171.7,175.15
File23.png,Parsvottanasana,127.13,121.82,85.26,92.51,84.13,14.14,172.53,158.62
File24.png,Parsvottanasana,125.26,112.58,86.48,74.14,71.42,16.99,172.36,162.38
File25.png,Parsvottanasana,162.06,166.88,38.24,36.06,35.16,87.56,174.29,176.5
File27.png,Parsvottanasana,172.18,168.74,98.46,95.56,42.55,57.58,173.19,166.02
File28.png,Parsvottanasana,59.16,148.98,56.18,31.43,35.08,65.42,177.51,178.73
File29.png,Parsvottanasana,153.25,174.31,29.67,22.32,100.87,165.1,169.34,175.06
File3.png,Parsvottanasana,171.94,166.49,42.07,44.1,92.42,43.36,175.95,178.19
File30.png,Parsvottanasana,115.73,107.89,26.06,26.61,26.11,76.42,174.38,177.19
File31.png,Parsvottanasana,177.43,179.96,86.78,84.78,44.04,53.25,177.74,174.12
File32.png,Parsvottanasana,29.13,86.83,9.96,4.4,49.17,32.21,167.32,158.62
File34.png,Parsvottanasana,128.89,122.93,113.0,102.86,37.05,24.03,131.47,173.86
File4.png,Parsvottanasana,156.22,135.0,149.5,170.44,2.14,7.69,154.6,137.09
File5.png,Parsvottanasana,166.05,173.04,122.1,126.0,27.9,77.26,176.58,171.16
File6.png,Parsvottanasana,157.57,155.16,131.4,126.52,154.45,101.18,177.61,173.51
File7.png,Parsvottanasana,118.67,110.84,125.62,120.67,65.45,43.12,151.99,170.04
File8.png,Parsvottanasana,7.49,0.22,4.0,0.79,131.82,159.1,170.25,178.37
File9.png,Parsvottanasana,100.93,145.86,44.18,36.56,34.45,96.13,170.49,174.85
File1.png,Paschimottanasana,92.38,101.97,81.9,86.4,40.13,38.79,179.87,173.57
File10.png,Paschimottanasana,45.82,65.08,92.38,102.82,38.48,38.51,178.47,170.14
File11.png,Paschimottanasana,86.3,110.09,81.34,85.57,35.5,39.77,149.27,171.42
File13.png,Paschimottanasana,177.48,162.97,153.39,154.27,30.16,23.62,171.85,179.11
File14.png,Paschimottanasana,120.39,136.26,70.38,73.72,35.19,47.23,170.18,178.22
File15.png,Paschimottanasana,177.15,172.99,81.08,70.71,59.57,67.81,179.12,179.14
File16.png,Paschimottanasana,152.74,151.94,69.94,69.69,53.69,53.93,174.3,178.38
File17.png,Paschimottanasana,121.14,126.12,61.1,60.04,55.05,57.75,178.07,177.84
File18.png,Paschimottanasana,63.63,76.85,69.07,77.93,35.67,37.46,174.52,149.76
File19.png,Paschimottanasana,112.87,131.65,83.54,79.72,31.98,36.0,138.8,139.41
File2.jpeg,Paschimottanasana,142.88,133.44,100.26,101.24,28.42,28.14,167.54,174.29
File20.png,Paschimottanasana,170.98,68.03,83.14,18.82,58.04,70.16,179.82,176.34
File21.png,Paschimottanasana,140.15,123.28,94.1,94.37,33.1,40.29,166.67,169.14
File22.png,Paschimottanasana,84.71,105.75,91.09,93.7,32.7,33.73,133.58,133.31
File23.png,Paschimottanasana,146.22,99.49,76.61,69.52,49.51,50.04,177.3,162.36
File24.png,Paschimottanasana,121.53,150.6,120.26,122.89,24.99,26.17,169.45,166.86
File25.png,Paschimottanasana,103.88,122.07,109.48,110.14,40.59,47.57,174.99,179.68
File27.png,Paschimottanasana,127.38,102.17,98.78,98.23,4.96,19.95,126.84,156.84
File28.png,Paschimottanasana,127.08,118.92,84.31,91.88,25.74,34.67,140.73,162.43
File29.png,Paschimottanasana,155.51,159.69,83.64,84.65,55.51,55.43,172.59,176.67
File3.png,Paschimottanasana,68.57,58.09,107.67,105.7,22.33,25.36,152.79,164.62
File30.png,Paschimottanasana,161.99,153.39,51.83,41.08,81.2,82.96,177.54,174.79
File31.png,Paschimottanasana,152.6,160.19,57.96,66.91,73.78,74.47,166.92,174.98
File32.png,Paschimottanasana,163.05,165.05,62.67,59.82,63.1,66.54,174.22,173.13
File33.png,Paschimottanasana,172.22,176.01,122.3,119.72,28.96,30.67,136.53,137.2
File34.png,Paschimottanasana,138.04,152.83,92.5,91.26,43.98,36.54,179.81,155.47
File35.png,Paschimottanasana,143.97,142.54,95.1,91.01,45.5,47.18,171.14,174.84
File38.png,Paschimottanasana,140.0,163.13,149.93,159.26,32.84,48.13,21.16,45.32
File39.png,Paschimottanasana,127.51,125.48,41.86,57.16,73.17,50.37,151.74,161.4
File4.png,Paschimottanasana,80.23,94.95,89.69,93.12,34.01,38.03,124.8,129.21
File40.png,Paschimottanasana,101.54,88.74,92.24,83.66,31.45,34.23,167.92,169.07
File41.png,Paschimottanasana,134.48,124.62,121.62,131.02,24.25,31.52,162.2,158.4
File42.png,Paschimottanasana,89.95,115.07,86.21,91.33,42.26,45.25,172.01,170.96
File43.png,Paschimottanasana,92.84,65.99,106.2,102.08,19.71,22.79,163.77,173.23
File44.png,Paschimottanasana,123.15,105.71,153.15,153.88,29.89,36.92,118.81,67.2
File45.png,Paschimottanasana,86.57,68.4,100.98,99.35,23.21,33.86,151.78,174.13
File46.png,Paschimottanasana,151.1,134.16,83.77,77.75,39.64,24.38,128.6,127.39
File47.png,Paschimottanasana,142.44,118.57,115.41,115.75,28.73,26.33,30.54,22.85
File48.png,Paschimottanasana,104.96,178.93,160.61,135.43,29.35,51.95,20.62,113.58
File5.png,Paschimottanasana,131.76,151.5,73.66,76.83,46.15,43.41,175.05,161.52
File50.png,Paschimottanasana,82.89,64.71,88.53,92.04,14.28,30.06,135.9,176.27
File6.png,Paschimottanasana,86.71,52.04,104.26,100.82,26.59,28.5,167.87,167.54
File7.png,Paschimottanasana,53.72,168.63,20.16,38.93,152.87,63.97,141.36,90.72
File8.png,Paschimottanasana,110.77,164.3,109.1,94.9,74.51,57.61,83.76,177.06
File9.png,Paschimottanasana,125.53,139.05,89.84,92.77,63.92,55.07,64.5,143.43
File1.png,Phalakasana,173.4,175.28,59.26,62.37,172.46,173.38,169.01,166.74
File10.png,Phalakasana,178.69,178.3,70.56,70.2,160.17,160.55,177.97,179.86
File11.png,Phalakasana,175.88,175.57,47.75,52.53,169.2,166.2,153.94,154.08
File12.png,Phalakasana,83.13,170.2,78.91,77.18,176.97,155.81,177.96,170.57
File13.png,Phalakasana,71.44,100.64,101.4,81.21,157.84,157.61,151.35,148.62
File14.png,Phalakasana,178.75,179.49,64.5,64.03,153.2,151.67,179.86,178.7
File15.png,Phalakasana,106.21,81.0,60.77,65.47,170.43,170.45,173.47,173.52
File16.png,Phalakasana,176.64,169.5,66.66,74.75,155.53,165.31,159.73,173.29
File17.png,Phalakasana,179.79,177.43,66.84,58.0,163.5,167.91,179.19,178.8
File18.png,Phalakasana,178.63,178.94,63.29,66.16,152.85,150.87,178.88,179.79
File19.png,Phalakasana,177.52,167.27,88.63,104.9,166.98,173.85,178.0,178.87
File2.png,Phalakasana,62.51,94.91,66.51,53.68,169.02,162.33,171.19,163.61
File20.png,Phalakasana,89.24,119.43,72.68,69.23,166.72,163.46,172.63,165.63
File21.png,Phalakasana,176.56,174.11,119.03,82.8,143.89,147.43,165.08,175.41
File22.png,Phalakasana,110.34,117.02,12.75,16.67,157.36,167.1,176.56,176.92
File23.png,Phalakasana,94.92,139.44,87.95,94.59,139.57,139.04,164.95,165.42
File24.png,Phalakasana,179.69,178.44,69.78,69.11,154.23,148.16,175.35,177.07
File25.png,Phalakasana,176.15,179.92,60.16,64.15,158.52,155.89,179.98,178.6
File26.png,Phalakasana,177.37,179.73,64.74,67.11,152.52,150.5,151.29,173.19
File27.png,Phalakasana,84.45,92.06,90.39,85.05,148.25,155.06,175.89,173.77
File28.png,Phalakasana,86.63,95.97,92.41,89.37,161.0,162.85,177.58,178.33
File29.png,Phalakasana,178.14,175.02,70.23,65.13,149.77,146.69,168.93,174.59
File3.png,Phalakasana,179.94,154.82,42.82,19.44,179.12,177.59,173.49,179.96
File30.png,Phalakasana,172.9,174.64,47.38,49.24,178.19,174.95,162.61,162.09
File31.png,Phalakasana,95.71,117.0,93.29,89.16,157.05,155.76,173.09,172.88
File32.png,Phalakasana,179.56,178.92,90.49,76.66,171.59,163.59,176.45,175.81
File33.png,Phalakasana,178.66,177.47,69.14,72.37,150.95,154.27,177.06,179.68
File34.png,Phalakasana,172.39,171.27,54.32,56.7,174.81,175.14,171.56,172.75
File35.png,Phalakasana,175.83,177.53,83.7,96.46,141.59,131.05,174.78,178.13
File36.png,Phalakasana,173.53,170.83,85.32,84.12,165.32,160.85,175.08,179.32
File37.png,Phalakasana,177.03,175.36,53.59,52.75,177.6,178.33,175.65,179.23
File38.png,Phalakasana,175.63,177.31,74.53,76.45,149.67,146.24,175.67,171.43
File39.png,Phalakasana,81.18,97.82,83.58,84.8,142.9,144.35,162.74,173.45
File4.png,Phalakasana,172.19,161.18,55.66,44.92,165.45,177.39,141.88,175.98
File40.png,Phalakasana,174.97,179.08,116.15,70.43,174.87,174.78,174.8,175.77
File41.png,Phalakasana,114.95,120.95,25.2,29.82,150.52,147.1,169.31,173.81
File42.png,Phalakasana,178.98,177.93,70.86,64.82,171.11,171.84,176.61,172.27
File43.png,Phalakasana,73.3,79.91,5.18,0.53,145.49,130.79,172.82,168.32
File44.png,Phalakasana,178.6,178.51,52.29,59.88,176.57,167.4,172.66,174.25
File45.png,Phalakasana,93.01,93.53,107.28,95.4,153.92,155.06,160.78,164.46
File46.png,Phalakasana,95.71,107.79,62.48,60.11,171.31,179.98,178.43,174.12
File47.png,Phalakasana,175.41,174.34,55.85,54.11,177.21,177.65,175.79,177.36
File48.png,Phalakasana,166.29,167.99,69.97,117.51,168.01,175.01,178.53,176.07
File49.png,Phalakasana,127.67,100.09,74.1,75.87,157.67,164.97,167.72,171.13
File5.png,Phalakasana,172.38,175.35,93.25,99.75,123.95,123.01,178.89,177.5
File50.jpg,Phalakasana,111.88,147.12,87.94,99.98,142.64,140.07,164.84,179.89
File51.jpg,Phalakasana,175.95,177.39,65.16,71.47,159.75,158.52,177.48,178.69
File52.jpg,Phalakasana,179.59,179.99,81.69,81.17,165.06,162.28,174.66,178.01
File53.jpg,Phalakasana,108.36,110.8,14.12,12.12,157.36,167.46,177.15,175.87
File6.png,Phalakasana,167.79,170.69,111.12,74.84,179.33,169.8,177.62,179.47
File7.png,Phalakasana,175.8,174.61,66.97,64.34,164.91,162.73,177.64,174.5
File8.png,Phalakasana,101.61,111.99,2.23,2.66,173.79,172.22,178.82,175.1
File9.png,Phalakasana,107.72,93.86,59.67,63.83,173.11,169.82,168.23,174.63
File1.png,Pincha_Mayurasana,77.77,71.79,145.02,153.26,141.29,156.2,172.52,172.47
File10.png,Pincha_Mayurasana,51.07,54.09,114.11,126.43,103.51,104.73,178.15,177.54
File11.png,Pincha_Mayurasana,45.47,40.97,91.34,92.47,104.84,102.89,173.9,179.95
File12.png,Pincha_Mayurasana,131.84,69.12,177.47,156.24,145.27,149.24,167.08,166.26
File13.png,Pincha_Mayurasana,47.53,66.61,136.12,141.39,166.37,166.56,170.29,169.2
File14.png,Pincha_Mayurasana,46.44,61.51,103.58,110.01,112.77,113.3,176.8,174.58
File15.png,Pincha_Mayurasana,62.48,89.81,160.46,179.03,136.53,136.83,174.21,175.68
File16.png,Pincha_Mayurasana,84.51,70.5,179.79,166.11,158.27,160.93,162.62,163.46
File17.png,Pincha_Mayurasana,50.12,55.64,108.7,110.78,108.47,105.82,166.34,169.29
File18.png,Pincha_Mayurasana,94.8,120.65,178.14,168.15,116.75,95.46,173.7,163.91
File19.png,Pincha_Mayurasana,52.17,44.98,99.7,96.66,116.97,113.7,177.57,179.31
File2.png,Pincha_Mayurasana,53.14,27.41,153.9,135.67,174.75,177.62,166.19,166.32
File20.png,Pincha_Mayurasana,42.71,41.9,83.16,99.52,102.84,113.96,150.74,125.43
File21.png,Pincha_Mayurasana,75.71,41.66,143.46,118.46,125.16,124.52,178.2,178.43
File22.png,Pincha_Mayurasana,51.41,49.69,137.15,137.86,153.45,151.08,169.67,175.74
File23.png,Pincha_Mayurasana,85.04,102.99,174.64,178.85,86.1,142.54,162.61,160.85
File24.png,Pincha_Mayurasana,54.76,70.39,130.0,137.3,156.01,159.45,171.52,165.68
File25.png,Pincha_Mayurasana,68.54,52.49,144.07,139.63,138.12,136.56,165.72,166.76
File26.png,Pincha_Mayurasana,110.44,92.08,121.41,116.36,119.97,116.53,158.73,157.07
File28.png,Pincha_Mayurasana,55.35,68.69,129.62,135.83,108.33,103.11,178.18,178.89
